"","Id","Id.Type","Standard.Value"
"331",69198021,"cid","0.01"
"332",23730339,"cid","0.0101"
"333",16114290,"cid","0.011"
"334",71453489,"cid","0.0112"
"335",9870965,"cid","0.0117"
"336",16113246,"cid","0.012"
"337",16114098,"cid","0.012"
"338",22888486,"cid","0.012"
"339",44434083,"cid","0.012"
"340",44436884,"cid","0.012"
"341",11576185,"cid","0.01259"
"342",11604627,"cid","0.01259"
"343",11633856,"cid","0.01259"
"344",59007104,"cid","0.01259"
"345",69194396,"cid","0.01259"
"346",69195258,"cid","0.01259"
"347",69197178,"cid","0.01259"
"348",69197381,"cid","0.01259"
"349",71453488,"cid","0.0126"
"350",44391038,"cid","0.0131"
"351",71458859,"cid","0.0131"
"352",71453488,"cid","0.0134"
"353",44434109,"cid","0.014"
"354",44436876,"cid","0.014"
"355",57399248,"cid","0.014"
"356",9890375,"cid","0.01413"
"357",9890375,"cid","0.01413"
"358",44281466,"cid","0.01413"
"359",22888428,"cid","0.0144"
"360",23730227,"cid","0.0146"
"361",16113577,"cid","0.015"
"362",23648250,"cid","0.015"
"363",11516766,"cid","0.01585"
"364",11525161,"cid","0.01585"
"365",11532288,"cid","0.01585"
"366",11576186,"cid","0.01585"
"367",11682796,"cid","0.01585"
"368",11683967,"cid","0.01585"
"369",44444574,"cid","0.01585"
"370",44570921,"cid","0.01585"
"371",44570964,"cid","0.01585"
"372",59007073,"cid","0.01585"
"373",69194533,"cid","0.01585"
"374",69195261,"cid","0.01585"
"375",69197165,"cid","0.01585"
"376",69197749,"cid","0.01585"
"377",69198360,"cid","0.01585"
"378",69198460,"cid","0.01585"
"379",44445620,"cid","0.016"
"380",10026738,"cid","0.0166"
"381",10026738,"cid","0.0166"
"382",56926464,"cid","0.0166"
"383",10210658,"cid","0.01698"
"384",44434080,"cid","0.017"
"385",44434080,"cid","0.017"
"386",44391003,"cid","0.0178"
"387",71462381,"cid","0.0179"
"388",16113693,"cid","0.018"
"389",10745533,"cid","0.0182"
"390",10745533,"cid","0.0182"
"391",44437971,"cid","0.0182"
"392",44454092,"cid","0.019"
"393",44454304,"cid","0.019"
"394",44454338,"cid","0.019"
"395",9987036,"cid","0.0196"
"396",44391008,"cid","0.0196"
"397",44436886,"cid","0.0196"
"398",22888379,"cid","0.0197"
"399",11503413,"cid","0.01995"
"400",11518242,"cid","0.01995"
"401",11524465,"cid","0.01995"
"402",11576404,"cid","0.01995"
"403",11647900,"cid","0.01995"
"404",11669734,"cid","0.01995"
"405",11712498,"cid","0.01995"
"406",24969292,"cid","0.01995"
"407",44444564,"cid","0.01995"
"408",44452929,"cid","0.01995"
"409",44570698,"cid","0.01995"
"410",46882396,"cid","0.01995"
"411",69194665,"cid","0.01995"
"412",69194865,"cid","0.01995"
"413",69195296,"cid","0.01995"
"414",69197366,"cid","0.01995"
"415",44434113,"cid","0.02"
"416",44579805,"cid","0.02"
"417",44579840,"cid","0.02"
"418",44579907,"cid","0.02"
"419",44391002,"cid","0.0209"
"420",44390905,"cid","0.021"
"421",44391040,"cid","0.021"
"422",44293091,"cid","0.02188"
"423",44293091,"cid","0.02188"
"424",44454399,"cid","0.022"
"425",16203237,"cid","0.023"
"426",44454302,"cid","0.023"
"427",44446189,"cid","0.024"
"428",44446190,"cid","0.024"
"429",11511157,"cid","0.02512"
"430",11547135,"cid","0.02512"
"431",11547599,"cid","0.02512"
"432",11567764,"cid","0.02512"
"433",24969201,"cid","0.02512"
"434",59007071,"cid","0.02512"
"435",69197133,"cid","0.02512"
"436",69197403,"cid","0.02512"
"437",69197849,"cid","0.02512"
"438",69198350,"cid","0.02512"
"439",44391027,"cid","0.0267"
"440",11526696,"cid","0.027"
"441",44391020,"cid","0.027"
"442",44434012,"cid","0.027"
"443",44454398,"cid","0.027"
"444",44434123,"cid","0.029"
"445",71453489,"cid","0.0296"
"446",9950632,"cid","0.03"
"447",9950632,"cid","0.03"
"448",9950632,"cid","0.03"
"449",44434010,"cid","0.03"
"450",44579841,"cid","0.03"
"451",44579880,"cid","0.03"
"452",44437966,"cid","0.0302"
"453",44437969,"cid","0.0302"
"454",11503069,"cid","0.03162"
"455",11540248,"cid","0.03162"
"456",11562181,"cid","0.03162"
"457",11576203,"cid","0.03162"
"458",11647560,"cid","0.03162"
"459",11647941,"cid","0.03162"
"460",11683891,"cid","0.03162"
"461",24969112,"cid","0.03162"
"462",44444560,"cid","0.03162"
"463",44570761,"cid","0.03162"
"464",44570923,"cid","0.03162"
"465",69194380,"cid","0.03162"
"466",69194443,"cid","0.03162"
"467",69196005,"cid","0.03162"
"468",69196132,"cid","0.03162"
"469",69197703,"cid","0.03162"
"470",69198286,"cid","0.03162"
"471",69198434,"cid","0.03162"
"472",122178179,"cid","0.03162"
"473",44446177,"cid","0.032"
"474",44576256,"cid","0.032"
"475",44447848,"cid","0.0332"
"476",44447845,"cid","0.034"
"477",44434121,"cid","0.035"
"478",16114289,"cid","0.036"
"479",10143731,"cid","0.039"
"480",11554351,"cid","0.03981"
"481",11605061,"cid","0.03981"
"482",11669948,"cid","0.03981"
"483",44444558,"cid","0.03981"
"484",44452777,"cid","0.03981"
"485",44452825,"cid","0.03981"
"486",44452826,"cid","0.03981"
"487",69194899,"cid","0.03981"
"488",69196071,"cid","0.03981"
"489",69196509,"cid","0.03981"
"490",69197033,"cid","0.03981"
"491",69197513,"cid","0.03981"
"492",122178188,"cid","0.03981"
"493",11258291,"cid","0.04"
"494",44579775,"cid","0.04"
"495",44579882,"cid","0.04"
"496",16203238,"cid","0.041"
"497",44390997,"cid","0.041"
"498",44434009,"cid","0.042"
"499",44391035,"cid","0.043"
"500",44434007,"cid","0.043"
"501",16113800,"cid","0.045"
"502",44391015,"cid","0.045"
"503",23730458,"cid","0.0453"
"504",44576247,"cid","0.0456"
"505",16113692,"cid","0.049"
"506",44434016,"cid","0.049"
"507",44579778,"cid","0.05"
"508",44579858,"cid","0.05"
"509",11511158,"cid","0.05012"
"510",69195074,"cid","0.05012"
"511",69195546,"cid","0.05012"
"512",69195692,"cid","0.05012"
"513",69196612,"cid","0.05012"
"514",69198054,"cid","0.05012"
"515",69198313,"cid","0.05012"
"516",44434011,"cid","0.051"
"517",44434008,"cid","0.055"
"518",44411913,"cid","0.05754"
"519",44411913,"cid","0.05754"
"520",44434015,"cid","0.059"
"521",44579804,"cid","0.06"
"522",11568467,"cid","0.0631"
"523",11662746,"cid","0.0631"
"524",16750162,"cid","0.0631"
"525",44444570,"cid","0.0631"
"526",69195304,"cid","0.0631"
"527",69197136,"cid","0.0631"
"528",122178178,"cid","0.0631"
"529",122178180,"cid","0.0631"
"530",16113691,"cid","0.064"
"531",16113691,"cid","0.064"
"532",44434073,"cid","0.067"
"533",56926173,"cid","0.068"
"534",44301388,"cid","0.0682"
"535",10100707,"cid","0.0692"
"536",9849592,"cid","0.072"
"537",44301510,"cid","0.072"
"538",44434118,"cid","0.075"
"539",44446187,"cid","0.075"
"540",44437963,"cid","0.07762"
"541",24180646,"cid","0.079"
"542",11597905,"cid","0.07943"
"543",11711997,"cid","0.07943"
"544",46882458,"cid","0.07943"
"545",46882520,"cid","0.07943"
"546",59007057,"cid","0.07943"
"547",69198135,"cid","0.07943"
"548",122178187,"cid","0.07943"
"549",44579776,"cid","0.08"
"550",23730340,"cid","0.0825"
"551",44446178,"cid","0.088"
"552",44579643,"cid","0.09"
"553",44579822,"cid","0.09"
"554",44579843,"cid","0.09"
"555",71458850,"cid","0.0968"
"556",16114008,"cid","0.098"
"557",44434050,"cid","0.099"
"558",11633712,"cid","0.1"
"559",11647817,"cid","0.1"
"560",16040587,"cid","0.1"
"561",16040587,"cid","0.1"
"562",16040587,"cid","0.1"
"563",44452806,"cid","0.1"
"564",44452885,"cid","0.1"
"565",56926782,"cid","0.1"
"566",56926785,"cid","0.1"
"567",56926892,"cid","0.1"
"568",56926893,"cid","0.1"
"569",69195983,"cid","0.1"
"570",69196473,"cid","0.1"
"571",69196844,"cid","0.1"
"572",69196864,"cid","0.1"
"573",69197657,"cid","0.1"
"574",69198097,"cid","0.1"
"575",69198407,"cid","0.1"
"576",69198438,"cid","0.1"
"577",76460236,"cid","0.1"
"578",122178186,"cid","0.1"
"579",122178189,"cid","0.1"
"580",134131183,"cid","0.1"
"581",134132265,"cid","0.1"
"582",134132958,"cid","0.1"
"583",134133488,"cid","0.1"
"584",134134870,"cid","0.1"
"585",134141159,"cid","0.1"
"586",134145820,"cid","0.1"
"587",134146570,"cid","0.1"
"588",134149092,"cid","0.1"
"589",134150029,"cid","0.1"
"590",134150696,"cid","0.1"
"591",134151899,"cid","0.1"
"592",134152627,"cid","0.1"
"593",134153608,"cid","0.1"
"594",134154022,"cid","0.1"
"595",134155024,"cid","0.1"
"596",134155282,"cid","0.1"
"597",134156625,"cid","0.1"
"598",134139753,"cid","0.104"
"599",44434110,"cid","0.107"
"600",44434053,"cid","0.116"
"601",71460664,"cid","0.1196"
"602",44579824,"cid","0.12"
"603",44579861,"cid","0.12"
"604",44579883,"cid","0.12"
"605",71462380,"cid","0.1241"
"606",16752689,"cid","0.12589"
"607",44444557,"cid","0.12589"
"608",44452776,"cid","0.12589"
"609",59007058,"cid","0.12589"
"610",69196695,"cid","0.12589"
"611",134138625,"cid","0.134"
"612",16113906,"cid","0.14"
"613",44579821,"cid","0.14"
"614",44579879,"cid","0.14"
"615",44436887,"cid","0.143"
"616",44434076,"cid","0.147"
"617",44434112,"cid","0.15"
"618",44454432,"cid","0.15"
"619",44579777,"cid","0.15"
"620",44444556,"cid","0.15849"
"621",44452887,"cid","0.15849"
"622",46882522,"cid","0.15849"
"623",69195349,"cid","0.15849"
"624",69198352,"cid","0.15849"
"625",71462382,"cid","0.1613"
"626",134139080,"cid","0.163"
"627",71449838,"cid","0.1686"
"628",44579909,"cid","0.18"
"629",44436882,"cid","0.183"
"630",71456984,"cid","0.1837"
"631",44391007,"cid","0.19"
"632",122178177,"cid","0.19953"
"633",44434018,"cid","0.2"
"634",44579857,"cid","0.2"
"635",16114011,"cid","0.21"
"636",44391048,"cid","0.219"
"637",44579801,"cid","0.22"
"638",71453489,"cid","0.2376"
"639",71458848,"cid","0.2409"
"640",44579860,"cid","0.25"
"641",122178185,"cid","0.25119"
"642",44436816,"cid","0.256"
"643",44390906,"cid","0.257"
"644",44391028,"cid","0.257"
"645",44434052,"cid","0.259"
"646",44579803,"cid","0.26"
"647",23648236,"cid","0.279"
"648",134149793,"cid","0.298"
"649",44454368,"cid","0.302"
"650",44453070,"cid","0.31623"
"651",44453097,"cid","0.31623"
"652",44570762,"cid","0.31623"
"653",122178184,"cid","0.31623"
"654",44580031,"cid","0.33"
"655",44434119,"cid","0.347"
"656",44301386,"cid","0.3781"
"657",44434055,"cid","0.39"
"658",44436889,"cid","0.39"
"659",44570922,"cid","0.39811"
"660",69196838,"cid","0.39811"
"661",44434056,"cid","0.426"
"662",44301511,"cid","0.4322"
"663",44580030,"cid","0.44"
"664",118718706,"cid","0.44"
"665",44301461,"cid","0.4485"
"666",71460665,"cid","0.4981"
"667",16041292,"cid","0.50119"
"668",44434086,"cid","0.517"
"669",44434078,"cid","0.546"
"670",44579959,"cid","0.6"
"671",71453485,"cid","0.6244"
"672",16114099,"cid","0.63"
"673",44452827,"cid","0.63096"
"674",46882582,"cid","0.63096"
"675",44579881,"cid","0.78"
"676",44452778,"cid","0.79433"
"677",44434054,"cid","0.868"
"678",44579755,"cid","0.9"
"679",9848305,"cid","0.986"
"680",15984937,"cid","1"
"681",44579958,"cid","1"
"682",45102708,"cid","1"
"683",46882302,"cid","1"
"684",46882303,"cid","1"
"685",46882350,"cid","1"
"686",46882393,"cid","1"
"687",46882460,"cid","1"
"688",46882671,"cid","1"
"689",46882714,"cid","1"
"690",46882752,"cid","1"
"691",46882753,"cid","1"
"692",46882754,"cid","1"
"693",46882756,"cid","1"
"694",46882794,"cid","1"
"695",46882795,"cid","1"
"696",46882796,"cid","1"
"697",46882797,"cid","1"
"698",57528321,"cid","1"
"699",71449843,"cid","1"
"700",71451652,"cid","1"
"701",71453489,"cid","1"
"702",71453489,"cid","1"
"703",71453489,"cid","1"
"704",71453489,"cid","1"
"705",71453489,"cid","1"
"706",71455196,"cid","1"
"707",71458847,"cid","1"
"708",71458849,"cid","1"
"709",71460658,"cid","1"
"710",71462373,"cid","1"
"711",122178182,"cid","1"
"712",134132670,"cid","1"
"713",134136946,"cid","1"
"714",134142553,"cid","1"
"715",134154704,"cid","1"
"716",44434051,"cid","1.12"
"717",44579906,"cid","1.2"
"718",44579842,"cid","1.26"
"719",44579908,"cid","1.5"
"720",44434124,"cid","1.52"
"721",44446188,"cid","1.58"
"722",46882521,"cid","1.58489"
"723",44434122,"cid","1.86"
"724",44579641,"cid","2"
"725",44579919,"cid","2"
"726",44579996,"cid","2"
"727",44454397,"cid","2.47"
"728",44434114,"cid","3.17"
"729",44579640,"cid","4"
"730",44579686,"cid","4"
"731",44434074,"cid","4.11"
"732",44580028,"cid","5"
"733",25195191,"cid","5.01187"
"734",25195192,"cid","5.01187"
"735",44580032,"cid","9"
"736",44579753,"cid","10"
"737",44579754,"cid","10"
"738",44579995,"cid","10"
"739",44579998,"cid","10"
"740",44580029,"cid","10"
"741",45102707,"cid","10"
"742",46882349,"cid","10"
"743",46882519,"cid","10"
"744",46882583,"cid","10"
"745",46882673,"cid","10"
"746",46882710,"cid","10"
"747",46882711,"cid","10"
"748",46882712,"cid","10"
"749",46882713,"cid","10"
"750",44579752,"cid","14"
"751",178024,"cid",NA
"752",9805090,"cid",NA
"753",9810101,"cid",NA
"754",9810101,"cid",NA
"755",9868878,"cid",NA
"756",9875705,"cid",NA
"757",9890375,"cid",NA
"758",9890375,"cid",NA
"759",10005618,"cid",NA
"760",10006735,"cid",NA
"761",10026738,"cid",NA
"762",10026738,"cid",NA
"763",10029990,"cid",NA
"764",10029990,"cid",NA
"765",10118326,"cid",NA
"766",10210658,"cid",NA
"767",10323604,"cid",NA
"768",10323604,"cid",NA
"769",10345516,"cid",NA
"770",10345516,"cid",NA
"771",10415000,"cid",NA
"772",10506325,"cid",NA
"773",10506325,"cid",NA
"774",10553921,"cid",NA
"775",10600702,"cid",NA
"776",10600702,"cid",NA
"777",10602640,"cid",NA
"778",10602640,"cid",NA
"779",10625750,"cid",NA
"780",10626337,"cid",NA
"781",10626337,"cid",NA
"782",10745533,"cid",NA
"783",10745533,"cid",NA
"784",10791616,"cid",NA
"785",10791616,"cid",NA
"786",11306502,"cid",NA
"787",15481181,"cid",NA
"788",15481181,"cid",NA
"789",15481185,"cid",NA
"790",15481185,"cid",NA
"791",15481188,"cid",NA
"792",15481188,"cid",NA
"793",16114184,"cid",NA
"794",22862436,"cid",NA
"795",22862436,"cid",NA
"796",22867441,"cid",NA
"797",22867441,"cid",NA
"798",23631026,"cid",NA
"799",23648234,"cid",NA
"800",23648246,"cid",NA
"801",23649669,"cid",NA
"802",23661656,"cid",NA
"803",24180592,"cid",NA
"804",24180646,"cid",NA
"805",25010378,"cid",NA
"806",44281449,"cid",NA
"807",44281450,"cid",NA
"808",44281466,"cid",NA
"809",44293091,"cid",NA
"810",44293091,"cid",NA
"811",44411584,"cid",NA
"812",44411584,"cid",NA
"813",44411632,"cid",NA
"814",44411632,"cid",NA
"815",44411634,"cid",NA
"816",44411634,"cid",NA
"817",44411720,"cid",NA
"818",44411720,"cid",NA
"819",44411745,"cid",NA
"820",44411745,"cid",NA
"821",44411753,"cid",NA
"822",44411753,"cid",NA
"823",44411902,"cid",NA
"824",44411902,"cid",NA
"825",44411905,"cid",NA
"826",44411905,"cid",NA
"827",44411913,"cid",NA
"828",44411913,"cid",NA
"829",44411920,"cid",NA
"830",44433201,"cid",NA
"831",44433202,"cid",NA
"832",44434010,"cid",NA
"833",44436812,"cid",NA
"834",44436833,"cid",NA
"835",44436868,"cid",NA
"836",44436881,"cid",NA
"837",44437953,"cid",NA
"838",44437955,"cid",NA
"839",44437963,"cid",NA
"840",44437966,"cid",NA
"841",44437969,"cid",NA
"842",44437971,"cid",NA
"843",44437979,"cid",NA
"844",44445621,"cid",NA
"845",44449864,"cid",NA
"846",44449891,"cid",NA
"847",44449922,"cid",NA
"848",44449923,"cid",NA
"849",44449924,"cid",NA
"850",44449955,"cid",NA
"851",44449956,"cid",NA
"852",44449987,"cid",NA
"853",44449988,"cid",NA
"854",44450015,"cid",NA
"855",44450016,"cid",NA
"856",44450017,"cid",NA
"857",44450044,"cid",NA
"858",44450045,"cid",NA
"859",44450046,"cid",NA
"860",44450070,"cid",NA
"861",44450071,"cid",NA
"862",44450100,"cid",NA
"863",44450101,"cid",NA
"864",44450102,"cid",NA
"865",44450103,"cid",NA
"866",44450104,"cid",NA
